id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1668788562,https://en.wikipedia.org/wiki/Diatessaron?wprov=sfti1,,,https://en.wikipedia.org/wiki/Diatessaron?wprov=sfti1,,2026-04-02T01:33:14.982Z,,,false
1668786280,https://en.wikipedia.org/wiki/Mark_4?wprov=sfti1,,,https://en.wikipedia.org/wiki/Mark_4?wprov=sfti1,,2026-04-02T01:31:17.087Z,,,false
1668786067,https://en.wikipedia.org/wiki/Egypt_Exploration_Society?wprov=sfti1,,,https://en.wikipedia.org/wiki/Egypt_Exploration_Society?wprov=sfti1,,2026-04-02T01:30:26.722Z,,,false
1668785826,https://en.wikipedia.org/wiki/Origen?wprov=sfti1,,,https://en.wikipedia.org/wiki/Origen?wprov=sfti1,,2026-04-02T01:29:32.948Z,,,false
1668785529,https://en.wikipedia.org/wiki/Gospel_of_Thomas?wprov=sfti1,,,https://en.wikipedia.org/wiki/Gospel_of_Thomas?wprov=sfti1,,2026-04-02T01:28:19.555Z,,,false
1668784938,https://en.wikipedia.org/wiki/Theudas_(teacher_of_Valentinus)?wprov=sfti1,,,https://en.wikipedia.org/wiki/Theudas_(teacher_of_Valentinus)?wprov=sfti1,,2026-04-02T01:26:41.194Z,,,false
1668784385,https://en.wikipedia.org/wiki/Monad_(Gnosticism)?wprov=sfti1,,,https://en.wikipedia.org/wiki/Monad_(Gnosticism)?wprov=sfti1,,2026-04-02T01:25:58.550Z,,,false
1668782919,https://en.wikipedia.org/wiki/Marcionism?wprov=sfti1#,,,https://en.wikipedia.org/wiki/Marcionism?wprov=sfti1#,,2026-04-02T01:24:12.128Z,,,false
1668764510,https://en.wikipedia.org/wiki/Bardaisan?wprov=sfti1,,,https://en.wikipedia.org/wiki/Bardaisan?wprov=sfti1,,2026-04-02T00:36:53.886Z,,,false
1668761452,https://en.wikipedia.org/wiki/Zoroastrianism?wprov=sfti1,,,https://en.wikipedia.org/wiki/Zoroastrianism?wprov=sfti1,,2026-04-02T00:30:34.606Z,,,false
1668753812,https://en.wikipedia.org/wiki/Dirty_Dick?wprov=sfti1,,,https://en.wikipedia.org/wiki/Dirty_Dick?wprov=sfti1,,2026-04-02T00:11:28.317Z,,,false
1668579759,https://en.wikipedia.org/wiki/The_Marriage_of_Heaven_and_Hell?wprov=sfti1,,,https://en.wikipedia.org/wiki/The_Marriage_of_Heaven_and_Hell?wprov=sfti1,,2026-04-01T19:39:33.440Z,,,false
1668576141,https://en.wikipedia.org/wiki/Emanuel_Swedenborg?wprov=sfti1,,,https://en.wikipedia.org/wiki/Emanuel_Swedenborg?wprov=sfti1,,2026-04-01T19:32:50.902Z,,,false
1667825687,https://en.wikipedia.org/wiki/William_Stukeley?wprov=sfti1,,,https://en.wikipedia.org/wiki/William_Stukeley?wprov=sfti1,,2026-04-01T02:23:07.308Z,,,false
1665135321,Second Temple,,Jewish Temple on the Temple Mount in Jerusalem between c. 516 BCE and 70 CE,https://en.wikipedia.org/wiki/Second_Temple?wprov=sfti1#,,2026-03-29T20:45:22.559Z,https://upload.wikimedia.org/wikipedia/commons/c/cd/Second_Temple.jpg,,false
1665103848,Septuagint,,translation of the Hebrew Bible and other books into the Greek language,https://en.wikipedia.org/wiki/Septuagint?wprov=sfti1#Christian_use,,2026-03-29T20:18:44.290Z,https://upload.wikimedia.org/wikipedia/commons/f/f5/Codex_Vaticanus_%281_Esdras_1-55_to_2-5%29_%28The_S.S._Teacher%27s_Edition-The_Holy_Bible%29.jpg,,false
1665102607,Masoretic Text,,authoritative text of the Tanakh in Rabbinic Judaism,https://en.wikipedia.org/wiki/Masoretic_Text?wprov=sfti1#,,2026-03-29T20:18:17.974Z,https://upload.wikimedia.org/wikipedia/commons/a/a9/Leningrad_Codex_Folio_474a.jpg,,false
1665101007,Leningrad Codex,,11th-century Hebrew Bible manuscript,https://en.wikipedia.org/wiki/Leningrad_Codex?wprov=sfti1,,2026-03-29T20:17:34.096Z,https://upload.wikimedia.org/wikipedia/commons/a/a9/Leningrad_Codex_Folio_474a.jpg,,false
1664953501,Codex Theodosianus,,Compilation of laws of Roman Empire (438),https://en.wikipedia.org/wiki/Codex_Theodosianus?wprov=sfti1,,2026-03-29T17:03:35.642Z,https://upload.wikimedia.org/wikipedia/commons/7/7f/St._Gallen%2C_Ms_Cod._Sang._731_fol_1r_Title_page_for_Codex_Theodosianus_in_the_Breviary_of_Alaric.jpg,,false
1664951935,Hellenistic religion,,late form of ancient Greek religion,https://en.wikipedia.org/wiki/Hellenistic_religion?wprov=sfti1,,2026-03-29T16:59:30.806Z,https://upload.wikimedia.org/wikipedia/commons/c/c4/Serapis_Pio-Clementino_Inv689_n2.jpg,,false
1664904048,Manichaeism,,Persian religion founded in the 3rd century CE,https://en.wikipedia.org/wiki/Manichaeism?wprov=sfti1#Life_of_Mani,,2026-03-29T16:30:47.117Z,https://upload.wikimedia.org/wikipedia/commons/9/95/Seal_of_Mani_%28cleaned_up%29._Seal_with_figure_of_Mani%2C_possibly_3rd_century_CE%2C_possibly_Irak._Cabinet_des_M%C3%A9dailles%2C_Paris.jpg,,false
1664825466,Great Conspiracy,,Uprising against Roman rule of Britain (367-368),https://en.wikipedia.org/wiki/Great_Conspiracy?wprov=sfti1,,2026-03-29T16:16:59.459Z,https://upload.wikimedia.org/wikipedia/commons/2/27/Roman.Britain.north.350.400.jpg,,false
1664824799,Theodosius I,,Roman emperor from 379 to 395,https://en.wikipedia.org/wiki/Theodosius_I?wprov=sfti1#,,2026-03-29T16:15:12.001Z,https://upload.wikimedia.org/wikipedia/commons/f/f7/Bust_of_Theodosius_I.jpg,,false
1664824366,Julian (emperor),,"last Pagan Roman emperor, reigned 361 to 363",https://en.wikipedia.org/wiki/Julian_(emperor)?wprov=sfti1,,2026-03-29T16:14:23.263Z,https://upload.wikimedia.org/wikipedia/commons/4/49/Juliancng8851obverse.jpg,,false
1664823728,Nicene Christianity,,set of Christian doctrinal traditions reflecting the Nicene Creed,https://en.wikipedia.org/wiki/Nicene_Christianity?wprov=sfti1,,2026-03-29T16:13:39.034Z,https://upload.wikimedia.org/wikipedia/commons/3/31/Nicaea_icon.jpg,,false
1664822578,Edict of Thessalonica,,380 CE edict establishing Christianity as the Roman Empire's state religion,https://en.wikipedia.org/wiki/Edict_of_Thessalonica?wprov=sfti1#,,2026-03-29T16:13:19.060Z,https://rdl.ink/render/https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FEdict_of_Thessalonica%3Fwprov%3Dsfti1%23,,false
1664821386,School of Antioch,,Early Christian center of biblical study,https://en.wikipedia.org/wiki/School_of_Antioch?wprov=sfti1#,,2026-03-29T16:12:16.839Z,https://upload.wikimedia.org/wikipedia/commons/1/16/Jerusalem_Holy-Sepulchre_Jesus-Detail-01.png,,false
1664821180,Augustine of Hippo,,"Christian theologian, philosopher, and saint (354–430)",https://en.wikipedia.org/wiki/Augustine_of_Hippo?wprov=sfti1,,2026-03-29T16:12:02.336Z,https://upload.wikimedia.org/wikipedia/commons/e/ea/Saint_Augustine_by_Philippe_de_Champaigne.jpg,,false
1664819686,Arianism,,"Christological doctrine, attributed to Arius",https://en.wikipedia.org/wiki/Arianism?wprov=sfti1,,2026-03-29T16:08:09.800Z,https://rdl.ink/render/https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FArianism%3Fwprov%3Dsfti1,,false
